distance,session_id,time_since_calibration,n_qubits,ler_baseline,ler_daqec,improvement_pct,platform
9,15,8.506715151384565,161,0.2018301288151472,0.2018301288151472,0.0,ibm
9,16,9.865465695333906,161,0.21079832948445948,0.20948172288164058,0.6245811368803883,ibm
9,17,11.905448370426948,161,0.1991543241380151,0.19841505408218732,0.3712046218566938,ibm
9,18,6.150733387440131,161,0.19595319233096534,0.19595319233096534,0.0,ibm
9,19,7.756384247237267,161,0.20453682328278847,0.2017847757684945,1.3455022279724422,ibm
9,20,21.05584243696926,161,0.21394245036930565,0.21394245036930565,0.0,ibm
9,21,20.30604233474119,161,0.20079581380319583,0.19928597839598436,0.7519257391945905,ibm
9,22,1.1550425419218406,161,0.20733749331511866,0.20965639593920563,-1.1184193398936353,ibm
9,23,14.294220303770924,161,0.203892021056993,0.203892021056993,0.0,ibm
9,24,7.281033141081848,161,0.22080628836764332,0.22046661309121451,0.15383405922898688,ibm
9,25,4.666801376012824,161,0.21431510844682525,0.21431510844682525,0.0,ibm
9,26,16.4614220775979,161,0.20565936755794023,0.2054209296239637,0.11593828027763826,ibm
9,27,14.65864277993161,161,0.22472810366175755,0.22472810366175755,0.0,ibm
9,28,8.406060605361874,161,0.21938492592368192,0.21938492592368192,0.0,ibm
9,29,7.603981708577748,161,0.20337798643613894,0.2016549369086155,0.847215353892043,ibm
9,30,19.965508767292075,161,0.2323887478289046,0.2266740605888466,2.4591066880163304,ibm
9,31,12.839102817386092,161,0.22886811358402762,0.22612968183832982,1.1965108213697908,ibm
9,32,12.285551579007121,161,0.2173108462386409,0.2173108462386409,0.0,ibm
9,33,20.65289374168875,161,0.21659850717291085,0.21113346692666726,2.5231199963353568,ibm
9,34,21.31465607760617,161,0.2421307508592019,0.23197135108566141,4.195832102072878,ibm
9,35,8.034062989716602,161,0.20935543289175956,0.20935543289175956,0.0,ibm
9,36,18.08909351350024,161,0.2225613369927894,0.2225613369927894,0.0,ibm
9,37,19.168705629691242,161,0.19137913104989032,0.18662279596767054,2.4852945334880143,ibm
9,38,12.018780615413576,161,0.2301973000680151,0.22934671654383962,0.369501955029078,ibm
9,39,6.4768553057508065,161,0.19326341770458488,0.19203329941445277,0.6364982595994587,ibm
9,40,22.394554614757677,161,0.24251036343547155,0.23530181992795923,2.972468229973359,ibm
9,41,14.973581096049116,161,0.22071632057153834,0.22071632057153834,0.0,ibm
9,42,15.927402181658774,161,0.21059085645674072,0.20803212974540738,1.2150227005980894,ibm
9,43,5.815638419793713,161,0.20116850873364736,0.20116850873364736,0.0,ibm
