platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
google,88,7.26354285150633,12.0,0.5,0.1952071482384759,0.20009109620854346,-2.501930904754088
google,89,6.657507498772013,12.0,0.5,0.22161572251998782,0.24490532685127905,-10.509003633165385
google,90,4.656346641408075,12.0,0.5,0.20033219340217034,0.21537206571930484,-7.507466504368417
google,91,9.943651700487893,12.0,0.5,0.2031927259940515,0.2120728104286681,-4.370276736617318
google,92,1.3146734773667208,12.0,0.5,0.1833575919520396,0.195928923319426,-6.856182628464407
google,93,7.532947872725823,12.0,0.5,0.20001700722960566,0.2030871481839763,-1.5349399518043623
google,94,2.3447781073509586,12.0,0.5,0.19490967343852142,0.20991759494284148,-7.699936714046097
google,95,2.561542610755685,12.0,0.5,0.20361718098427403,0.2107997930553527,-3.5275078637069486
google,96,5.99520413821977,12.0,0.5,0.2044906468557346,0.2120311501500869,-3.687456326387397
google,97,3.8883303329265146,12.0,0.5,0.21945537872852816,0.2374710008778247,-8.209241556837076
google,98,11.210680102797824,12.0,0.5,0.21233103159678632,0.21898258549631822,-3.132633911072926
google,99,0.011817316964458424,12.0,0.5,0.17636303412451368,0.17703002191122783,-0.37819024265779383
rigetti,0,2.0655879346672474,48.0,0.8,0.3170914418196152,0.31925845009982945,-0.6834016925146215
rigetti,1,35.135709206947446,48.0,0.8,0.34387625652454495,0.34790739987500174,-1.1722656839406
rigetti,2,6.4027662809274375,48.0,0.8,0.302228040502122,0.31651677132407086,-4.7277978569458865
rigetti,3,17.24692021478745,48.0,0.8,0.32516370565027897,0.3374595633949387,-3.781436098493791
rigetti,4,13.509470493843017,48.0,0.8,0.33035150042977146,0.3499711980903447,-5.939036945510757
rigetti,5,11.954068392755946,48.0,0.8,0.2996001235455557,0.300486319419707,-0.2957928934286754
rigetti,6,33.965046636435886,48.0,0.8,0.3262193174811496,0.34102435959618554,-4.538370759080346
rigetti,7,38.01764451146061,48.0,0.8,0.32258653416694716,0.34717391778543144,-7.62194977604355
rigetti,8,44.46408648284043,48.0,0.8,0.3200183946639517,0.3324364995395234,-3.880434713326978
rigetti,9,12.262748340346144,48.0,0.8,0.31373911163306645,0.3238052843400341,-3.2084532446628864
rigetti,10,16.47857628204443,48.0,0.8,0.33432754260425956,0.3470252301271812,-3.7979783011631034
rigetti,11,4.71765433617116,48.0,0.8,0.3138371932907605,0.31820273476084,-1.391021065509901
rigetti,12,21.834019315476137,48.0,0.8,0.2941366152932034,0.3122468945025165,-6.1570978476312135
